Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
Ponta Grossa,PR,2,Milho,Grupo I,60.0,
Ponta Grossa,PR,3,Milho,Grupo I,76.8,
Ponta Grossa,PR,1,Milho,Grupo II,43.2,
Ponta Grossa,PR,2,Milho,Grupo II,60.0,
Ponta Grossa,PR,3,Milho,Grupo II,76.8,
Ponta Grossa,PR,1,Milho,Grupo III,43.2,
Ponta Grossa,PR,2,Milho,Grupo III,60.0,
Ponta Grossa,PR,3,Milho,Grupo III,76.8,
Contenda,PR,1,Milho,Grupo I,43.2,
Contenda,PR,2,Milho,Grupo I,60.0,
Contenda,PR,3,Milho,Grupo I,76.8,
Contenda,PR,1,Milho,Grupo II,43.2,
Contenda,PR,2,Milho,Grupo II,60.0,
Contenda,PR,3,Milho,Grupo II,76.8,
Contenda,PR,1,Milho,Grupo III,43.2,
Contenda,PR,2,Milho,Grupo III,60.0,
Contenda,PR,3,Milho,Grupo III,76.8,
Coronel Vivida,PR,1,Milho,Grupo I,43.2,
Coronel Vivida,PR,2,Milho,Grupo I,60.0,
Coronel Vivida,PR,3,Milho,Grupo I,76.8,
Coronel Vivida,PR,1,Milho,Grupo II,43.2,
Coronel Vivida,PR,2,Milho,Grupo II,60.0,
Coronel Vivida,PR,3,Milho,Grupo II,76.8,
Coronel Vivida,PR,1,Milho,Grupo III,43.2,
Coronel Vivida,PR,2,Milho,Grupo III,60.0,
Coronel Vivida,PR,3,Milho,Grupo III,76.8,
Nova América Da Colina,PR,1,Milho,Grupo I,43.2,
Nova América Da Colina,PR,2,Milho,Grupo I,60.0,
Nova América Da Colina,PR,3,Milho,Grupo I,76.8,
Nova América Da Colina,PR,1,Milho,Grupo II,43.2,
Nova América Da Colina,PR,2,Milho,Grupo II,60.0,
Nova América Da Colina,PR,3,Milho,Grupo II,76.8,
Nova América Da Colina,PR,1,Milho,Grupo III,43.2,
Nova América Da Colina,PR,2,Milho,Grupo III,60.0,
Nova América Da Colina,PR,3,Milho,Grupo III,76.8,
Nova Esperança,PR,1,Milho,Grupo I,43.2,
Nova Esperança,PR,2,Milho,Grupo I,60.0,
Nova Esperança,PR,3,Milho,Grupo I,76.8,
Nova Esperança,PR,1,Milho,Grupo II,43.2,
Nova Esperança,PR,2,Milho,Grupo II,60.0,
Nova Esperança,PR,3,Milho,Grupo II,76.8,
Nova Esperança,PR,1,Milho,Grupo III,43.2,
Nova Esperança,PR,2,Milho,Grupo III,60.0,
Nova Esperança,PR,3,Milho,Grupo III,76.8,
Cruz Machado,PR,1,Milho,Grupo I,43.2,
Cruz Machado,PR,2,Milho,Grupo I,60.0,
Cruz Machado,PR,3,Milho,Grupo I,76.8,
Cruz Machado,PR,1,Milho,Grupo II,43.2,
Cruz Machado,PR,2,Milho,Grupo II,60.0,
Cruz Machado,PR,3,Milho,Grupo II,76.8,
Cruz Machado,PR,1,Milho,Grupo III,43.2,
Cruz Machado,PR,2,Milho,Grupo III,60.0,
Cruz Machado,PR,3,Milho,Grupo III,76.8,
Arapongas,PR,1,Milho,Grupo I,43.2,
Arapongas,PR,2,Milho,Grupo I,60.0,
Arapongas,PR,3,Milho,Grupo I,76.8,
Arapongas,PR,1,Milho,Grupo II,43.2,
Arapongas,PR,2,Milho,Grupo II,60.0,
Arapongas,PR,3,Milho,Grupo II,76.8,
Arapongas,PR,1,Milho,Grupo III,43.2,
Arapongas,PR,2,Milho,Grupo III,60.0,
Arapongas,PR,3,Milho,Grupo III,76.8,
Jussara,PR,1,Milho,Grupo I,43.2,
Jussara,PR,2,Milho,Grupo I,60.0,
Jussara,PR,3,Milho,Grupo I,76.8,
Jussara,PR,1,Milho,Grupo II,43.2,
Jussara,PR,2,Milho,Grupo II,60.0,
Jussara,PR,3,Milho,Grupo II,76.8,
Jussara,PR,1,Milho,Grupo III,43.2,
Jussara,PR,2,Milho,Grupo III,60.0,
Jussara,PR,3,Milho,Grupo III,76.8,
Munhoz De Melo,PR,1,Milho,Grupo I,43.2,
Munhoz De Melo,PR,2,Milho,Grupo I,60.0,
Munhoz De Melo,PR,3,Milho,Grupo I,76.8,
Munhoz De Melo,PR,1,Milho,Grupo II,43.2,
Munhoz De Melo,PR,2,Milho,Grupo II,60.0,
Munhoz De Melo,PR,3,Milho,Grupo II,76.8,
Munhoz De Melo,PR,1,Milho,Grupo III,43.2,
Munhoz De Melo,PR,2,Milho,Grupo III,60.0,
Munhoz De Melo,PR,3,Milho,Grupo III,76.8,
Jesuítas,PR,1,Milho,Grupo I,43.2,
Jesuítas,PR,2,Milho,Grupo I,60.0,
Jesuítas,PR,3,Milho,Grupo I,76.8,
Jesuítas,PR,1,Milho,Grupo II,43.2,
Jesuítas,PR,2,Milho,Grupo II,60.0,
Jesuítas,PR,3,Milho,Grupo II,76.8,
Jesuítas,PR,1,Milho,Grupo III,43.2,
Jesuítas,PR,2,Milho,Grupo III,60.0,
Jesuítas,PR,3,Milho,Grupo III,76.8,
Três Barras Do Paraná,PR,1,Milho,Grupo I,43.2,
Três Barras Do Paraná,PR,2,Milho,Grupo I,60.0,
Três Barras Do Paraná,PR,3,Milho,Grupo I,76.8,
Três Barras Do Paraná,PR,1,Milho,Grupo II,43.2,
Três Barras Do Paraná,PR,2,Milho,Grupo II,60.0,
Três Barras Do Paraná,PR,3,Milho,Grupo II,76.8,
Três Barras Do Paraná,PR,1,Milho,Grupo III,43.2,
Três Barras Do Paraná,PR,2,Milho,Grupo III,60.0,
Três Barras Do Paraná,PR,3,Milho,Grupo III,76.8,
Lunardelli,PR,1,Milho,Grupo I,43.2,
Lunardelli,PR,2,Milho,Grupo I,60.0,
Lunardelli,PR,3,Milho,Grupo I,76.8,
Lunardelli,PR,1,Milho,Grupo II,43.2,
Lunardelli,PR,2,Milho,Grupo II,60.0,
Lunardelli,PR,3,Milho,Grupo II,76.8,
Lunardelli,PR,1,Milho,Grupo III,43.2,
Lunardelli,PR,2,Milho,Grupo III,60.0,
Lunardelli,PR,3,Milho,Grupo III,76.8,
Vera Cruz Do Oeste,PR,1,Milho,Grupo I,43.2,
Vera Cruz Do Oeste,PR,2,Milho,Grupo I,60.0,
Vera Cruz Do Oeste,PR,3,Milho,Grupo I,76.8,
Vera Cruz Do Oeste,PR,1,Milho,Grupo II,43.2,
Vera Cruz Do Oeste,PR,2,Milho,Grupo II,60.0,
Vera Cruz Do Oeste,PR,3,Milho,Grupo II,76.8,
Vera Cruz Do Oeste,PR,1,Milho,Grupo III,43.2,
Vera Cruz Do Oeste,PR,2,Milho,Grupo III,60.0,
Vera Cruz Do Oeste,PR,3,Milho,Grupo III,76.8,
Tupãssi,PR,1,Milho,Grupo I,43.2,
Tupãssi,PR,2,Milho,Grupo I,60.0,
Tupãssi,PR,3,Milho,Grupo I,76.8,
Tupãssi,PR,1,Milho,Grupo II,43.2,
Tupãssi,PR,2,Milho,Grupo II,60.0,
Tupãssi,PR,3,Milho,Grupo II,76.8,
Tupãssi,PR,1,Milho,Grupo III,43.2,
Tupãssi,PR,2,Milho,Grupo III,60.0,
Tupãssi,PR,3,Milho,Grupo III,76.8,
Sarandi,PR,1,Milho,Grupo I,43.2,
Sarandi,PR,2,Milho,Grupo I,60.0,
Sarandi,PR,3,Milho,Grupo I,76.8,
Sarandi,PR,1,Milho,Grupo II,43.2,
Sarandi,PR,2,Milho,Grupo II,60.0,
Sarandi,PR,3,Milho,Grupo II,76.8,
Sarandi,PR,1,Milho,Grupo III,43.2,
Sarandi,PR,2,Milho,Grupo III,60.0,
Sarandi,PR,3,Milho,Grupo III,76.8,
Cafelândia,PR,1,Milho,Grupo I,43.2,
Cafelândia,PR,2,Milho,Grupo I,60.0,
Cafelândia,PR,3,Milho,Grupo I,76.8,
Cafelândia,PR,1,Milho,Grupo II,43.2,
Cafelândia,PR,2,Milho,Grupo II,60.0,
Cafelândia,PR,3,Milho,Grupo II,76.8,
Cafelândia,PR,1,Milho,Grupo III,43.2,
Cafelândia,PR,2,Milho,Grupo III,60.0,
Cafelândia,PR,3,Milho,Grupo III,76.8,
Boa Vista Da Aparecida,PR,1,Milho,Grupo I,43.2,
Boa Vista Da Aparecida,PR,2,Milho,Grupo I,60.0,
Boa Vista Da Aparecida,PR,3,Milho,Grupo I,76.8,
Boa Vista Da Aparecida,PR,1,Milho,Grupo II,43.2,
Boa Vista Da Aparecida,PR,2,Milho,Grupo II,60.0,
Boa Vista Da Aparecida,PR,3,Milho,Grupo II,76.8,
Boa Vista Da Aparecida,PR,1,Milho,Grupo III,43.2,
Boa Vista Da Aparecida,PR,2,Milho,Grupo III,60.0,
Boa Vista Da Aparecida,PR,3,Milho,Grupo III,76.8,
Juranda,PR,1,Milho,Grupo I,43.2,
Juranda,PR,2,Milho,Grupo I,60.0,
Juranda,PR,3,Milho,Grupo I,76.8,
Juranda,PR,1,Milho,Grupo II,43.2,
Juranda,PR,2,Milho,Grupo II,60.0,
Juranda,PR,3,Milho,Grupo II,76.8,
Juranda,PR,1,Milho,Grupo III,43.2,
Juranda,PR,2,Milho,Grupo III,60.0,
Juranda,PR,3,Milho,Grupo III,76.8,
Missal,PR,1,Milho,Grupo I,43.2,
Missal,PR,2,Milho,Grupo I,60.0,
Missal,PR,3,Milho,Grupo I,76.8,
Missal,PR,1,Milho,Grupo II,43.2,
Missal,PR,2,Milho,Grupo II,60.0,
Missal,PR,3,Milho,Grupo II,76.8,
Missal,PR,1,Milho,Grupo III,43.2,
Missal,PR,2,Milho,Grupo III,60.0,
Missal,PR,3,Milho,Grupo III,76.8,
São Jorge Do Patrocínio,PR,1,Milho,Grupo I,43.2,
São Jorge Do Patrocínio,PR,2,Milho,Grupo I,60.0,
São Jorge Do Patrocínio,PR,3,Milho,Grupo I,76.8,
São Jorge Do Patrocínio,PR,1,Milho,Grupo II,43.2,
São Jorge Do Patrocínio,PR,2,Milho,Grupo II,60.0,
São Jorge Do Patrocínio,PR,3,Milho,Grupo II,76.8,
São Jorge Do Patrocínio,PR,1,Milho,Grupo III,43.2,
São Jorge Do Patrocínio,PR,2,Milho,Grupo III,60.0,
São Jorge Do Patrocínio,PR,3,Milho,Grupo III,76.8,
Nova Prata Do Iguaçu,PR,1,Milho,Grupo I,43.2,
Nova Prata Do Iguaçu,PR,2,Milho,Grupo I,60.0,
Nova Prata Do Iguaçu,PR,3,Milho,Grupo I,76.8,
Nova Prata Do Iguaçu,PR,1,Milho,Grupo II,43.2,
Nova Prata Do Iguaçu,PR,2,Milho,Grupo II,60.0,
Nova Prata Do Iguaçu,PR,3,Milho,Grupo II,76.8,
Nova Prata Do Iguaçu,PR,1,Milho,Grupo III,43.2,
Nova Prata Do Iguaçu,PR,2,Milho,Grupo III,60.0,
Nova Prata Do Iguaçu,PR,3,Milho,Grupo III,76.8,
Douradina,PR,1,Milho,Grupo I,43.2,
Douradina,PR,2,Milho,Grupo I,60.0,
Douradina,PR,3,Milho,Grupo I,76.8,
Douradina,PR,1,Milho,Grupo II,43.2,
Douradina,PR,2,Milho,Grupo II,60.0,
Douradina,PR,3,Milho,Grupo II,76.8,
Douradina,PR,1,Milho,Grupo III,43.2,
Douradina,PR,2,Milho,Grupo III,60.0,
Douradina,PR,3,Milho,Grupo III,76.8,
Santa Terezinha De Itaipu,PR,1,Milho,Grupo I,43.2,
Santa Terezinha De Itaipu,PR,2,Milho,Grupo I,60.0,
Santa Terezinha De Itaipu,PR,3,Milho,Grupo I,76.8,
Santa Terezinha De Itaipu,PR,1,Milho,Grupo II,43.2,
Santa Terezinha De Itaipu,PR,2,Milho,Grupo II,60.0,
Santa Terezinha De Itaipu,PR,3,Milho,Grupo II,76.8,
Santa Terezinha De Itaipu,PR,1,Milho,Grupo III,43.2,
Santa Terezinha De Itaipu,PR,2,Milho,Grupo III,60.0,
Santa Terezinha De Itaipu,PR,3,Milho,Grupo III,76.8,
Altamira Do Paraná,PR,1,Milho,Grupo I,43.2,
Altamira Do Paraná,PR,2,Milho,Grupo I,60.0,
Altamira Do Paraná,PR,3,Milho,Grupo I,76.8,
Altamira Do Paraná,PR,1,Milho,Grupo II,43.2,
Altamira Do Paraná,PR,2,Milho,Grupo II,60.0,
Altamira Do Paraná,PR,3,Milho,Grupo II,76.8,
Altamira Do Paraná,PR,1,Milho,Grupo III,43.2,
Altamira Do Paraná,PR,2,Milho,Grupo III,60.0,
Altamira Do Paraná,PR,3,Milho,Grupo III,76.8,
Braganey,PR,1,Milho,Grupo I,43.2,
Braganey,PR,2,Milho,Grupo I,60.0,
Braganey,PR,3,Milho,Grupo I,76.8,
Braganey,PR,1,Milho,Grupo II,43.2,
Braganey,PR,2,Milho,Grupo II,60.0,
Braganey,PR,3,Milho,Grupo II,76.8,
Braganey,PR,1,Milho,Grupo III,43.2,
Braganey,PR,2,Milho,Grupo III,60.0,
Braganey,PR,3,Milho,Grupo III,76.8,
Cantagalo,PR,1,Milho,Grupo I,43.2,
Cantagalo,PR,2,Milho,Grupo I,60.0,
Cantagalo,PR,3,Milho,Grupo I,76.8,
Cantagalo,PR,1,Milho,Grupo II,43.2,
Cantagalo,PR,2,Milho,Grupo II,60.0,
Cantagalo,PR,3,Milho,Grupo II,76.8,
Cantagalo,PR,1,Milho,Grupo III,43.2,
Cantagalo,PR,2,Milho,Grupo III,60.0,
Cantagalo,PR,3,Milho,Grupo III,76.8,
Figueira,PR,1,Milho,Grupo I,43.2,
Figueira,PR,2,Milho,Grupo I,60.0,
Figueira,PR,3,Milho,Grupo I,76.8,
Figueira,PR,1,Milho,Grupo II,43.2,
Figueira,PR,2,Milho,Grupo II,60.0,
Figueira,PR,3,Milho,Grupo II,76.8,
Figueira,PR,1,Milho,Grupo III,43.2,
Figueira,PR,2,Milho,Grupo III,60.0,
Figueira,PR,3,Milho,Grupo III,76.8,
Pranchita,PR,1,Milho,Grupo I,43.2,
Pranchita,PR,2,Milho,Grupo I,60.0,
Pranchita,PR,3,Milho,Grupo I,76.8,
Pranchita,PR,1,Milho,Grupo II,43.2,
Pranchita,PR,2,Milho,Grupo II,60.0,
Pranchita,PR,3,Milho,Grupo II,76.8,
Pranchita,PR,1,Milho,Grupo III,43.2,
Pranchita,PR,2,Milho,Grupo III,60.0,
Pranchita,PR,3,Milho,Grupo III,76.8,
Turvo,PR,1,Milho,Grupo I,43.2,
Turvo,PR,2,Milho,Grupo I,60.0,
Turvo,PR,3,Milho,Grupo I,76.8,
Turvo,PR,1,Milho,Grupo II,43.2,
Turvo,PR,2,Milho,Grupo II,60.0,
Turvo,PR,3,Milho,Grupo II,76.8,
Turvo,PR,1,Milho,Grupo III,43.2,
Turvo,PR,2,Milho,Grupo III,60.0,
Turvo,PR,3,Milho,Grupo III,76.8,
São José Das Palmeiras,PR,1,Milho,Grupo I,43.2,
São José Das Palmeiras,PR,2,Milho,Grupo I,60.0,
São José Das Palmeiras,PR,3,Milho,Grupo I,76.8,
São José Das Palmeiras,PR,1,Milho,Grupo II,43.2,
São José Das Palmeiras,PR,2,Milho,Grupo II,60.0,
São José Das Palmeiras,PR,3,Milho,Grupo II,76.8,
São José Das Palmeiras,PR,1,Milho,Grupo III,43.2,
São José Das Palmeiras,PR,2,Milho,Grupo III,60.0,
São José Das Palmeiras,PR,3,Milho,Grupo III,76.8,
Campo Bonito,PR,1,Milho,Grupo I,43.2,
Campo Bonito,PR,2,Milho,Grupo I,60.0,
Campo Bonito,PR,3,Milho,Grupo I,76.8,
Campo Bonito,PR,1,Milho,Grupo II,43.2,
Campo Bonito,PR,2,Milho,Grupo II,60.0,
Campo Bonito,PR,3,Milho,Grupo II,76.8,
Campo Bonito,PR,1,Milho,Grupo III,43.2,
Campo Bonito,PR,2,Milho,Grupo III,60.0,
Campo Bonito,PR,3,Milho,Grupo III,76.8,
Rosário Do Ivaí,PR,1,Milho,Grupo I,43.2,
Rosário Do Ivaí,PR,2,Milho,Grupo I,60.0,
Rosário Do Ivaí,PR,3,Milho,Grupo I,76.8,
Rosário Do Ivaí,PR,1,Milho,Grupo II,43.2,
Rosário Do Ivaí,PR,2,Milho,Grupo II,60.0,
Rosário Do Ivaí,PR,3,Milho,Grupo II,76.8,
Rosário Do Ivaí,PR,1,Milho,Grupo III,43.2,
Rosário Do Ivaí,PR,2,Milho,Grupo III,60.0,
Rosário Do Ivaí,PR,3,Milho,Grupo III,76.8,
Diamante D'Oeste,PR,1,Milho,Grupo I,43.2,
Diamante D'Oeste,PR,2,Milho,Grupo I,60.0,
Diamante D'Oeste,PR,3,Milho,Grupo I,76.8,
Diamante D'Oeste,PR,1,Milho,Grupo II,43.2,
Diamante D'Oeste,PR,2,Milho,Grupo II,60.0,
Diamante D'Oeste,PR,3,Milho,Grupo II,76.8,
Diamante D'Oeste,PR,1,Milho,Grupo III,43.2,
Diamante D'Oeste,PR,2,Milho,Grupo III,60.0,
Diamante D'Oeste,PR,3,Milho,Grupo III,76.8,
Luiziana,PR,1,Milho,Grupo I,43.2,
Luiziana,PR,2,Milho,Grupo I,60.0,
Luiziana,PR,3,Milho,Grupo I,76.8,
Luiziana,PR,1,Milho,Grupo II,43.2,
Luiziana,PR,2,Milho,Grupo II,60.0,
Luiziana,PR,3,Milho,Grupo II,76.8,
Luiziana,PR,1,Milho,Grupo III,43.2,
Luiziana,PR,2,Milho,Grupo III,60.0,
Luiziana,PR,3,Milho,Grupo III,76.8,
Nova Tebas,PR,1,Milho,Grupo I,43.2,
Nova Tebas,PR,2,Milho,Grupo I,60.0,
Nova Tebas,PR,3,Milho,Grupo I,76.8,
Nova Tebas,PR,1,Milho,Grupo II,43.2,
Nova Tebas,PR,2,Milho,Grupo II,60.0,
Nova Tebas,PR,3,Milho,Grupo II,76.8,
Nova Tebas,PR,1,Milho,Grupo III,43.2,
Nova Tebas,PR,2,Milho,Grupo III,60.0,
Nova Tebas,PR,3,Milho,Grupo III,76.8,
Sulina,PR,1,Milho,Grupo I,43.2,
Sulina,PR,2,Milho,Grupo I,60.0,
Sulina,PR,3,Milho,Grupo I,76.8,
Sulina,PR,1,Milho,Grupo II,43.2,
Sulina,PR,2,Milho,Grupo II,60.0,
Sulina,PR,3,Milho,Grupo II,76.8,
Sulina,PR,1,Milho,Grupo III,43.2,
Sulina,PR,2,Milho,Grupo III,60.0,
Sulina,PR,3,Milho,Grupo III,76.8,
Corumbataí Do Sul,PR,1,Milho,Grupo I,43.2,
Corumbataí Do Sul,PR,2,Milho,Grupo I,60.0,
Corumbataí Do Sul,PR,3,Milho,Grupo I,76.8,
Corumbataí Do Sul,PR,1,Milho,Grupo II,43.2,
Corumbataí Do Sul,PR,2,Milho,Grupo II,60.0,
Corumbataí Do Sul,PR,3,Milho,Grupo II,76.8,
Corumbataí Do Sul,PR,1,Milho,Grupo III,43.2,
Corumbataí Do Sul,PR,2,Milho,Grupo III,60.0,
Corumbataí Do Sul,PR,3,Milho,Grupo III,76.8,
Ouro Verde Do Oeste,PR,1,Milho,Grupo I,43.2,
Ouro Verde Do Oeste,PR,2,Milho,Grupo I,60.0,
Ouro Verde Do Oeste,PR,3,Milho,Grupo I,76.8,
Ouro Verde Do Oeste,PR,1,Milho,Grupo II,43.2,
Ouro Verde Do Oeste,PR,2,Milho,Grupo II,60.0,
Ouro Verde Do Oeste,PR,3,Milho,Grupo II,76.8,
Ouro Verde Do Oeste,PR,1,Milho,Grupo III,43.2,
Ouro Verde Do Oeste,PR,2,Milho,Grupo III,60.0,
Ouro Verde Do Oeste,PR,3,Milho,Grupo III,76.8,
Lindoeste,PR,1,Milho,Grupo I,43.2,
Lindoeste,PR,2,Milho,Grupo I,60.0,
Lindoeste,PR,3,Milho,Grupo I,76.8,
Lindoeste,PR,1,Milho,Grupo II,43.2,
Lindoeste,PR,2,Milho,Grupo II,60.0,
Lindoeste,PR,3,Milho,Grupo II,76.8,
Lindoeste,PR,1,Milho,Grupo III,43.2,
Lindoeste,PR,2,Milho,Grupo III,60.0,
Lindoeste,PR,3,Milho,Grupo III,76.8,
Ibema,PR,1,Milho,Grupo I,43.2,
Ibema,PR,2,Milho,Grupo I,60.0,
Ibema,PR,3,Milho,Grupo I,76.8,
Ibema,PR,1,Milho,Grupo II,43.2,
Ibema,PR,2,Milho,Grupo II,60.0,
Ibema,PR,3,Milho,Grupo II,76.8,
Ibema,PR,1,Milho,Grupo III,43.2,
Ibema,PR,2,Milho,Grupo III,60.0,
Ibema,PR,3,Milho,Grupo III,76.8,
Santa Tereza Do Oeste,PR,1,Milho,Grupo I,43.2,
Santa Tereza Do Oeste,PR,2,Milho,Grupo I,60.0,
Santa Tereza Do Oeste,PR,3,Milho,Grupo I,76.8,
Santa Tereza Do Oeste,PR,1,Milho,Grupo II,43.2,
Santa Tereza Do Oeste,PR,2,Milho,Grupo II,60.0,
Santa Tereza Do Oeste,PR,3,Milho,Grupo II,76.8,
Santa Tereza Do Oeste,PR,1,Milho,Grupo III,43.2,
Santa Tereza Do Oeste,PR,2,Milho,Grupo III,60.0,
Santa Tereza Do Oeste,PR,3,Milho,Grupo III,76.8,
Godoy Moreira,PR,1,Milho,Grupo I,43.2,
Godoy Moreira,PR,2,Milho,Grupo I,60.0,
Godoy Moreira,PR,3,Milho,Grupo I,76.8,
Godoy Moreira,PR,1,Milho,Grupo II,43.2,
Godoy Moreira,PR,2,Milho,Grupo II,60.0,
Godoy Moreira,PR,3,Milho,Grupo II,76.8,
Godoy Moreira,PR,1,Milho,Grupo III,43.2,
Godoy Moreira,PR,2,Milho,Grupo III,60.0,
Godoy Moreira,PR,3,Milho,Grupo III,76.8,
Ivaté,PR,1,Milho,Grupo I,43.2,
Ivaté,PR,2,Milho,Grupo I,60.0,
Ivaté,PR,3,Milho,Grupo I,76.8,
Ivaté,PR,1,Milho,Grupo II,43.2,
Ivaté,PR,2,Milho,Grupo II,60.0,
Ivaté,PR,3,Milho,Grupo II,76.8,
Ivaté,PR,1,Milho,Grupo III,43.2,
Ivaté,PR,2,Milho,Grupo III,60.0,
Ivaté,PR,3,Milho,Grupo III,76.8,
Fazenda Rio Grande,PR,1,Milho,Grupo I,43.2,
Fazenda Rio Grande,PR,2,Milho,Grupo I,60.0,
Fazenda Rio Grande,PR,3,Milho,Grupo I,76.8,
Fazenda Rio Grande,PR,1,Milho,Grupo II,43.2,
Fazenda Rio Grande,PR,2,Milho,Grupo II,60.0,
Fazenda Rio Grande,PR,3,Milho,Grupo II,76.8,
Fazenda Rio Grande,PR,1,Milho,Grupo III,43.2,
Fazenda Rio Grande,PR,2,Milho,Grupo III,60.0,
Fazenda Rio Grande,PR,3,Milho,Grupo III,76.8,
Maripá,PR,1,Milho,Grupo I,43.2,
Maripá,PR,2,Milho,Grupo I,60.0,
Maripá,PR,3,Milho,Grupo I,76.8,
Maripá,PR,1,Milho,Grupo II,43.2,
Maripá,PR,2,Milho,Grupo II,60.0,
Maripá,PR,3,Milho,Grupo II,76.8,
Maripá,PR,1,Milho,Grupo III,43.2,
Maripá,PR,2,Milho,Grupo III,60.0,
Maripá,PR,3,Milho,Grupo III,76.8,
Ventania,PR,1,Milho,Grupo I,43.2,
Ventania,PR,2,Milho,Grupo I,60.0,
Ventania,PR,3,Milho,Grupo I,76.8,
Ventania,PR,1,Milho,Grupo II,43.2,
Ventania,PR,2,Milho,Grupo II,60.0,
Ventania,PR,3,Milho,Grupo II,76.8,
Ventania,PR,1,Milho,Grupo III,43.2,
Ventania,PR,2,Milho,Grupo III,60.0,
Ventania,PR,3,Milho,Grupo III,76.8,
Nova Laranjeiras,PR,1,Milho,Grupo I,43.2,
Nova Laranjeiras,PR,2,Milho,Grupo I,60.0,
Nova Laranjeiras,PR,3,Milho,Grupo I,76.8,
Nova Laranjeiras,PR,1,Milho,Grupo II,43.2,
Nova Laranjeiras,PR,2,Milho,Grupo II,60.0,
Nova Laranjeiras,PR,3,Milho,Grupo II,76.8,
Nova Laranjeiras,PR,1,Milho,Grupo III,43.2,
Nova Laranjeiras,PR,2,Milho,Grupo III,60.0,
Nova Laranjeiras,PR,3,Milho,Grupo III,76.8,
Virmond,PR,1,Milho,Grupo I,43.2,
Virmond,PR,2,Milho,Grupo I,60.0,
Virmond,PR,3,Milho,Grupo I,76.8,
Virmond,PR,1,Milho,Grupo II,43.2,
Virmond,PR,2,Milho,Grupo II,60.0,
Virmond,PR,3,Milho,Grupo II,76.8,
Virmond,PR,1,Milho,Grupo III,43.2,
Virmond,PR,2,Milho,Grupo III,60.0,
Virmond,PR,3,Milho,Grupo III,76.8,
Iracema Do Oeste,PR,1,Milho,Grupo I,43.2,
Iracema Do Oeste,PR,2,Milho,Grupo I,60.0,
Iracema Do Oeste,PR,3,Milho,Grupo I,76.8,
Iracema Do Oeste,PR,1,Milho,Grupo II,43.2,
Iracema Do Oeste,PR,2,Milho,Grupo II,60.0,
Iracema Do Oeste,PR,3,Milho,Grupo II,76.8,
Iracema Do Oeste,PR,1,Milho,Grupo III,43.2,
Iracema Do Oeste,PR,2,Milho,Grupo III,60.0,
Iracema Do Oeste,PR,3,Milho,Grupo III,76.8,
Candói,PR,1,Milho,Grupo I,43.2,
Candói,PR,2,Milho,Grupo I,60.0,
Candói,PR,3,Milho,Grupo I,76.8,
Candói,PR,1,Milho,Grupo II,43.2,
Candói,PR,2,Milho,Grupo II,60.0,
Candói,PR,3,Milho,Grupo II,76.8,
Candói,PR,1,Milho,Grupo III,43.2,
Candói,PR,2,Milho,Grupo III,60.0,
Candói,PR,3,Milho,Grupo III,76.8,
Honório Serpa,PR,1,Milho,Grupo I,43.2,
Honório Serpa,PR,2,Milho,Grupo I,60.0,
Honório Serpa,PR,3,Milho,Grupo I,76.8,
Honório Serpa,PR,1,Milho,Grupo II,43.2,
Honório Serpa,PR,2,Milho,Grupo II,60.0,
Honório Serpa,PR,3,Milho,Grupo II,76.8,
Honório Serpa,PR,1,Milho,Grupo III,43.2,
Honório Serpa,PR,2,Milho,Grupo III,60.0,
Honório Serpa,PR,3,Milho,Grupo III,76.8,
Iguatu,PR,1,Milho,Grupo I,43.2,
Iguatu,PR,2,Milho,Grupo I,60.0,
Iguatu,PR,3,Milho,Grupo I,76.8,
Iguatu,PR,1,Milho,Grupo II,43.2,
Iguatu,PR,2,Milho,Grupo II,60.0,
Iguatu,PR,3,Milho,Grupo II,76.8,
Iguatu,PR,1,Milho,Grupo III,43.2,
Iguatu,PR,2,Milho,Grupo III,60.0,
Iguatu,PR,3,Milho,Grupo III,76.8,
Imbaú,PR,1,Milho,Grupo I,43.2,
Imbaú,PR,2,Milho,Grupo I,60.0,
Imbaú,PR,3,Milho,Grupo I,76.8,
Imbaú,PR,1,Milho,Grupo II,43.2,
Imbaú,PR,2,Milho,Grupo II,60.0,
Imbaú,PR,3,Milho,Grupo II,76.8,
Imbaú,PR,1,Milho,Grupo III,43.2,
Imbaú,PR,2,Milho,Grupo III,60.0,
Imbaú,PR,3,Milho,Grupo III,76.8,
Lidianópolis,PR,1,Milho,Grupo I,43.2,
Lidianópolis,PR,2,Milho,Grupo I,60.0,
Lidianópolis,PR,3,Milho,Grupo I,76.8,
Lidianópolis,PR,1,Milho,Grupo II,43.2,
Lidianópolis,PR,2,Milho,Grupo II,60.0,
Lidianópolis,PR,3,Milho,Grupo II,76.8,
Lidianópolis,PR,1,Milho,Grupo III,43.2,
Lidianópolis,PR,2,Milho,Grupo III,60.0,
Lidianópolis,PR,3,Milho,Grupo III,76.8,
Mauá Da Serra,PR,1,Milho,Grupo I,43.2,
Mauá Da Serra,PR,2,Milho,Grupo I,60.0,
Mauá Da Serra,PR,3,Milho,Grupo I,76.8,
Mauá Da Serra,PR,1,Milho,Grupo II,43.2,
Mauá Da Serra,PR,2,Milho,Grupo II,60.0,
Mauá Da Serra,PR,3,Milho,Grupo II,76.8,
Mauá Da Serra,PR,1,Milho,Grupo III,43.2,
