centroideY;centroideX;nome
-19.441057097466334;-43.718582603779105;Jaboticatubas - MG
-6.411431883702722;-36.214582091698716;Jaçanã - RN
-14.77513807300062;-42.30890554548994;Jacaraci - BA
-6.5953650452241614;-35.269861769666015;Jacaraú - PB
-7.444772799084963;-57.303050545106316;Jacareacanga - PA
-9.655300429728806;-37.22859662663392;Jacaré dos Homens - AL
-23.298156934064508;-45.9911203470291;Jacareí - SP
-23.15077575371982;-49.94723139576287;Jacarezinho - PR
-20.945439693279443;-49.581099168506164;Jaci - SP
-15.903195139759955;-55.110915779084806;Jaciara - MT
-16.183078092562567;-40.31427040994398;Jacinto - MG
-28.99522927271311;-49.84727794603756;Jacinto Machado - SC
-11.140920073926443;-40.55865342427025;Jacobina - BA
-7.876003649952998;-41.245870139182536;Jacobina do Piauí - PI
-21.025277736429974;-46.73529641307186;Jacuí - MG
-8.884816432679504;-35.448245225387446;Jacuípe - AL
-29.03911196394792;-53.00848137752918;Jacuizinho - RS
-4.598496437141848;-49.181160826057685;Jacundá - PA
-24.776207737514632;-48.05358682186651;Jacupiranga - SP
-22.28808495087323;-46.60124187363056;Jacutinga - MG
-27.787172650531836;-52.54692976378737;Jacutinga - RS
-23.06525806148812;-51.5566121288705;Jaguapitã - PR
-13.545646907897144;-39.96248353897923;Jaguaquara - BA
-19.637855076224316;-42.71839090556024;Jaguaraçu - MG
-32.41043525505575;-53.33533962328858;Jaguarão - RS
-10.051472558184884;-40.10526846461617;Jaguarari - BA
-18.949944258441104;-40.0039446208981;Jaguaré - ES
-5.489067113083224;-38.7512803521931;Jaguaretama - CE
-29.458583022709067;-54.64871115373979;Jaguari - RS
-24.331344240527084;-49.69721243902431;Jaguariaíva - PR
-5.616358417645867;-38.53616600226695;Jaguaribara - CE
-5.961577481823274;-38.70505950096341;Jaguaribe - CE
-13.115469454941262;-38.98219221077561;Jaguaripe - BA
-22.691945221332826;-47.013077512549074;Jaguariúna - SP
-4.865814905734856;-37.74901205647114;Jaguaruana - CE
-28.65829623146036;-49.04487537190936;Jaguaruna - SC
-15.239649789018461;-43.67058038361258;Jaíba - MG
-7.3913657370347705;-41.2053944832968;Jaicós - PI
-20.28594794923806;-50.55385937048373;Jales - SP
-23.278659933541082;-45.71011225701765;Jambeiro - SP
-18.464035464956865;-41.74115140269608;Jampruca - MG
-15.79721482470117;-43.39659754630345;Janaúba - MG
-17.091800606762575;-50.18227508229934;Jandaia - GO
-23.628034522770232;-51.684611801359225;Jandaia do Sul - PR
-5.354124977391023;-36.142786456316344;Jandaíra - RN
-11.597399292325445;-37.59593660346583;Jandaíra - BA
-23.543963774916953;-46.89950532721525;Jandira - SP
-5.996767928394644;-37.474841910614394;Janduís - RN
-15.330286291168207;-56.550142024771404;Jangada - MT
-24.128663560980346;-52.811319483772294;Janiópolis - PR
-15.320515162104083;-44.848689515682196;Januária - MG
-6.152477179196817;-35.60591896702098;Januário Cicco - RN
-20.133188109505713;-45.52948380947867;Japaraíba - MG
-9.083309359855944;-35.29750965111423;Japaratinga - AL
-10.553356585713189;-36.90421332443159;Japaratuba - SE
-22.66051000312867;-43.60636508043098;Japeri - RJ
-6.432701377899559;-35.898771880300195;Japi - RN
-23.733799643706543;-50.162841059491065;Japira - PR
-10.435409002623784;-36.78807738496408;Japoatã - SE
-15.945257327787509;-44.329167154800025;Japonvar - MG
-23.81036748048205;-54.53847737368998;Japorã - MS
-23.438678324754793;-52.54136572282009;Japurá - PR
-1.6982620314146037;-68.32099067661927;Japurá - AM
-8.744288643724445;-35.80691020200073;Jaqueira - PE
-28.94836600810266;-50.361351926630405;Jaquirana - RS
-15.705158291795609;-49.38535755964838;Jaraguá - GO
-26.48114584353449;-49.160199878449674;Jaraguá do Sul - SC
-20.22735614783552;-54.34769432693053;Jaraguari - MS
-9.654623002264024;-36.99553120010455;Jaramataia - AL
-21.582646218837525;-56.353829170823104;Jardim - MS
-7.59401239630289;-39.22404476838641;Jardim - CE
-24.208150010914324;-51.77283613068163;Jardim Alegre - PR
-5.613889906326854;-35.98672855583063;Jardim de Angicos - RN
-6.334814785092827;-37.28578856547554;Jardim de Piranhas - RN
-6.156367102583555;-42.52135326506763;Jardim do Mulato - PI
-6.587796841311355;-36.80612878133902;Jardim do Seridó - RN
-22.573901862403005;-52.07947628159971;Jardim Olinda - PR
-26.71667928851123;-52.87146044812594;Jardinópolis - SC
-20.99176856181201;-47.826471479842404;Jardinópolis - SP
-29.292206210176015;-54.298271717913025;Jari - RS
-23.111579573698055;-46.72128129302316;Jarinu - SP
-10.592332528802139;-62.58475775981758;Jaru - RO
-17.90989979371043;-51.73182621493963;Jataí - GO
-23.25132911182533;-50.92411216193221;Jataizinho - PR
-8.056127269465971;-36.53414644571899;Jataúba - PE
-22.706568330534534;-53.95738973850255;Jateí - MS
-7.68837915333715;-38.98073357315791;Jati - CE
-5.856743321019705;-44.2504721389875;Jatobá - MA
-9.207489509241174;-38.21387171758077;Jatobá - PE
-4.8389837510482145;-41.91716717346759;Jatobá do Piauí - PI
-22.295308057792123;-48.55577389656085;Jaú - SP
-12.748369672434936;-48.645887002798304;Jaú do Tocantins - TO
-16.18996941202592;-51.05823596503849;Jaupaci - GO
-15.31737428825407;-58.86227844839397;Jauru - MT
-20.55260896536598;-44.04773649988578;Jeceaba - MG
-17.1690951480002;-42.21474057740502;Jenipapo de Minas - MG
-5.458712148085896;-45.63171190274195;Jenipapo dos Vieiras - MA
-20.47408149956659;-42.620125575108275;Jequeri - MG
-9.921358010872035;-36.09833088432929;Jequiá da Praia - AL
-13.872123422867007;-40.15878268303587;Jequié - BA
-17.209891664249856;-44.4767244078649;Jequitaí - MG
-19.21171498139411;-44.002030870490756;Jequitibá - MG
-16.38989439352183;-41.082674999680556;Jequitinhonha - MG
-9.9442847228527;-38.562403915465396;Jeremoabo - BA
-6.509154571950337;-37.81847934395169;Jericó - PB
-20.339465449850636;-47.573976326268294;Jeriquara - SP
-20.812710749482953;-41.39319006367081;Jerônimo Monteiro - ES
-7.121678648295812;-43.47921788849039;Jerumenha - PI
-22.010460626824102;-45.27564262737321;Jesuânia - MG
-24.413735340687904;-53.41065465300691;Jesuítas - PR
-15.960717465013984;-49.408302871516675;Jesúpolis - GO
-2.879537508246693;-40.49570542986883;Jijoca de Jericoacoara - CE
-10.462082850432411;-61.75714119552694;Ji-Paraná - RO
-13.33013752554536;-39.58655158654646;Jiquiriçá - BA
-13.94174285450818;-39.88565315060399;Jitaúna - BA
-27.151343751139056;-51.589592248319946;Joaçaba - SC
-16.772051070900048;-41.01526703846424;Joaíma - MG
-19.20970551666403;-42.70496473950854;Joanésia - MG
-22.939003012597237;-46.209014922873784;Joanópolis - SP
-7.860388119625182;-35.591294114356316;João Alfredo - PE
-5.4753580769975425;-35.87378860075833;João Câmara - RN
-8.53977837047044;-42.487783501257724;João Costa - PI
-6.288120788440413;-37.83864510713468;João Dias - RN
-11.2263647377549;-41.55094478959003;João Dourado - BA
-5.227822014843145;-47.12458676120272;João Lisboa - MA
-19.838573549005588;-43.16171551347918;João Monlevade - MG
-19.712043434509297;-40.434029645485225;João Neiva - ES
-7.165516387004977;-34.86941137288897;João Pessoa - PB
-17.60546639620444;-45.93461239017267;João Pinheiro - MG
-22.277305921236678;-50.79900156244309;João Ramalho - SP
-17.676471656603592;-44.11152769357544;Joaquim Felício - MG
-9.098550620892263;-35.75873935386696;Joaquim Gomes - AL
-8.56184615847067;-35.544241698123415;Joaquim Nabuco - PE
-3.5399739911461756;-42.08238008386379;Joaquim Pires - PI
-23.456533957179186;-49.910245522290914;Joaquim Távora - PR
-3.545888519873704;-42.42625021401744;Joca Marques - PI
-28.766794124522765;-54.15456737137586;Jóia - RS
-26.244332666849935;-48.95783824320379;Joinville - SC
-15.883484281738497;-40.31388757268716;Jordânia - MG
-9.243659552270705;-71.91905419917651;Jordão - AC
-26.858997807955266;-49.64628972183203;José Boiteux - SC
-21.089371450389876;-49.779924205751186;José Bonifácio - SP
-6.340420768726272;-38.282892558074096;José da Penha - RN
-4.71394391977673;-42.52488436281438;José de Freitas - PI
-16.901030961511356;-42.65639700317997;José Gonçalves de Minas - MG
-5.013727156770953;-44.756516498816396;Joselândia - MA
-16.542432340327863;-42.550614992834866;Josenópolis - MG
-18.247108381541622;-42.480543124288765;José Raydan - MG
-17.79327131744163;-49.61658793705746;Joviânia - GO
-11.058641663367965;-57.625737893177686;Juara - MT
-7.16290258668587;-35.56397957826361;Juarez Távora - PB
-8.140192283292274;-49.110566158831816;Juarina - TO
-19.956517494332658;-44.354727768357044;Juatuba - MG
-7.057234540369274;-36.55727256666951;Juazeirinho - PB
-9.539000581187317;-40.26563848481604;Juazeiro - BA
-7.180802745472924;-39.28886650646988;Juazeiro do Norte - CE
-4.979918164596002;-41.59387147024005;Juazeiro do Piauí - PI
-6.458331705518381;-39.60778640190048;Jucás - CE
-8.744301853508983;-36.45945679553327;Jucati - PE
-16.846619192691886;-40.104896782673535;Jucuruçu - BA
-6.058127825846276;-37.02107020979595;Jucurutu - RN
-11.533434698036759;-59.327197220934984;Juína - MT
-21.745940274858654;-43.46525750106744;Juiz de Fora - MG
-10.424625965619386;-44.17501513970398;Júlio Borges - PI
-29.258399597442263;-53.65238685603743;Júlio de Castilhos - RS
-21.972720083170262;-49.792834379686575;Júlio Mesquita - SP
-23.099328835875955;-47.78773329790278;Jumirim - SP
-1.9229744091708667;-46.12058493069415;Junco do Maranhão - MA
-6.990999486321427;-36.77668291407375;Junco do Seridó - PB
-8.964079457751888;-35.53715667671363;Jundiá - AL
-6.249375304604895;-35.344957856162175;Jundiá - RN
-23.194747786673506;-46.91285216086127;Jundiaí - SP
-23.473345167872576;-50.23190278739903;Jundiaí do Sul - PR
-9.857772564238683;-36.4449254767104;Junqueiro - AL
-21.449460431009403;-51.435034265071614;Junqueirópolis - SP
-8.725931409496516;-36.3868127813913;Jupi - PE
-26.394168178078615;-52.72055439940077;Jupiá - SC
-24.21376552018513;-47.653336241762325;Juquiá - SP
-23.955075415423146;-47.02425917905576;Juquitiba - SP
-16.84026012254458;-43.5653469396191;Juramento - MG
-24.39885353629017;-52.8360329605993;Juranda - PR
-8.755403089455434;-36.14245769432443;Jurema - PE
-9.016812995352728;-43.1649833577607;Jurema - PI
-7.3549617908400045;-35.21431216989674;Juripiranga - PB
-7.500678800962177;-37.80278187403618;Juru - PB
-3.524629274303856;-66.30706789718977;Juruá - AM
-21.221511757096238;-46.52691629346922;Juruaia - MG
-10.327275982564613;-58.598472416809095;Juruena - MT
-2.622641217697165;-56.221099452784394;Juruti - PA
-16.18113130521035;-54.89982784055871;Juscimeira - MT
-15.582986222098308;-51.32931261401298;Jussara - GO
-10.96744801949342;-41.85951096080315;Jussara - BA
-23.636962426838714;-52.4478038232503;Jussara - PR
-15.13213909951069;-39.497701283173875;Jussari - BA
-13.521790308218815;-41.60985342377998;Jussiape - BA
-4.7130718894787975;-68.40429300045719;Jutaí - AM
-22.774864781950345;-54.4892711244156;Juti - MS
-14.395649792791039;-44.09328168019113;Juvenília - MG
-23.857207868136648;-51.689633416768366;Kaloré - PR
-8.37569741899836;-65.81227069829373;Lábrea - AM
-27.251216673756083;-51.59011403862955;Lacerdópolis - SC
-17.626463798982805;-41.82252524764927;Ladainha - MG
-19.099894097186294;-57.57114281765267;Ladário - MS
-13.6271485285658;-40.2746834257605;Lafaiete Coutinho - BA
-18.104483663782005;-46.735698834603674;Lagamar - MG
-10.901782954888478;-37.66535104887119;Lagarto - SE
-28.019140266604033;-50.33922310816929;Lages - SC
-6.588620334400276;-37.887050231009574;Lagoa - PB
-4.4897690462863;-42.564831480173126;Lagoa Alegre - PI
-29.50304670737667;-53.042035560190335;Lagoa Bonita do Sul - RS
-9.80905082939631;-36.73047123667345;Lagoa da Canoa - AL
-11.03560773849849;-50.160465701912756;Lagoa da Confusão - TO
-6.384587962264553;-35.626082348593556;Lagoa d 'Anta - RN
-20.011256693055536;-45.49482465283035;Lagoa da Prata - MG
-6.678945786163146;-35.361831133101;Lagoa de Dentro - PB
-6.192600859471726;-35.45050812951309;Lagoa de Pedras - RN
-4.364104368662817;-41.58135295323938;Lagoa de São Francisco - PI
-6.010971127599622;-35.843824330170094;Lagoa de Velhos - RN
-8.565095658592798;-41.60850388455656;Lagoa do Barro do Piauí - PI
-7.852502971762418;-35.33658566378462;Lagoa do Carro - PE
-7.910274347419086;-35.294443881454484;Lagoa do Itaenga - PE
-6.050687247012065;-43.53622100042683;Lagoa do Mato - MA
-9.161963858075781;-36.46495097059044;Lagoa do Ouro - PE
-5.461071730469995;-42.60890219811531;Lagoa do Piauí - PI
-8.682757010649855;-35.89394597256771;Lagoa dos Gatos - PE
-6.492959326904795;-41.48247733171088;Lagoa do Sítio - PI
-17.00812939492893;-44.64721015304228;Lagoa dos Patos - MG
-31.05525221242223;-51.35211044716525;Lagoa dos Patos - RS
-28.57076641433951;-52.8342354724651;Lagoa dos Três Cantos - RS
-10.341882662528029;-47.481438242122955;Lagoa do Tocantins - TO
-20.89236935881412;-44.07502103683141;Lagoa Dourada - MG
-18.77035429461116;-46.337333717181934;Lagoa Formosa - MG
-8.777721090849509;-40.223084360207345;Lagoa Grande - PE
-17.762988900653994;-46.50144818451271;Lagoa Grande - MG
-4.929831837009851;-45.40080601734627;Lagoa Grande do Maranhão - MA
-32.750674639745334;-52.97004720726013;Lagoa Mirim - RS
-6.0923957090148475;-36.518939117022796;Lagoa Nova - RN
-29.23781403253581;-52.78681330200685;Lagoão - RS
-14.03932044632242;-42.23363851289761;Lagoa Real - BA
-6.147469962136177;-35.504522308825806;Lagoa Salgada - RN
-19.183500663293497;-51.28457301035863;Lagoa Santa - GO
-19.628022690628345;-43.8871232689006;Lagoa Santa - MG
-7.145574345833691;-35.86762016324566;Lagoa Seca - PB
-28.22706562971654;-51.501526153527465;Lagoa Vermelha - RS
-4.743752105537132;-45.18683842855506;Lago da Pedra - MA
-4.54123563506565;-44.9812295146404;Lago do Junco - MA
-4.605758765224385;-44.939796950959185;Lago dos Rodrigues - MA
-23.085338154850316;-45.20668888432249;Lagoinha - SP
-5.820421500465252;-42.62738187994601;Lagoinha do Piauí - PI
-4.0026493740346965;-44.861041127046754;Lago Verde - MA
-28.46777373247505;-48.84028388029418;Laguna - SC
-22.676798792223813;-55.132240267596636;Laguna Carapã - MS
-13.164997585200346;-39.345348896163316;Laje - BA
-9.84830426348848;-48.28986083209962;Lajeado - TO
-29.44376645793688;-52.0071597276251;Lajeado - RS
-27.703283456307894;-53.20660377840796;Lajeado do Bugre - RS
-26.855126677109514;-52.55272966883279;Lajeado Grande - SC
-6.103988071132654;-46.92456660341019;Lajeado Novo - MA
-17.554696941308965;-40.31191129791828;Lajedão - BA
-12.383165702171617;-40.971591152437426;Lajedinho - BA
-8.678184582840744;-36.28609179745285;Lajedo - PE
-13.464320433501705;-40.27777631073384;Lajedo do Tabocal - BA
-21.250618140792525;-42.13622067594322;Laje do Muriaé - RJ
-5.698390108377876;-36.18040348629372;Lajes - RN
-6.147983961704889;-36.1342037445181;Lajes Pintadas - RN
-20.14363790453706;-41.588921243542394;Lajinha - MG
-11.786190195894223;-38.94073523224152;Lamarão - BA
-22.001327108739584;-45.37797806555462;Lambari - MG
-15.386383514009808;-57.82658128843371;Lambari d 'Oeste - MT
-20.780120772328964;-43.474997341233184;Lamim - MG
-7.276012309655809;-43.90934508977745;Landri Sales - PI
-25.773982749631337;-49.876274395074326;Lapa - PR
-11.49923012719589;-41.79233493685999;Lapão - BA
-19.872731618007734;-41.057876950614066;Laranja da Terra - ES
-21.356898565276083;-42.451558483313846;Laranjal - MG
-24.902099298180286;-52.49005562138439;Laranjal - PR
1.0968829068826924;-53.30595506695713;Laranjal do Jari - AP
-23.011734061505766;-47.865947911410686;Laranjal Paulista - SP
-10.805017026173497;-37.186291149951465;Laranjeiras - SE
-25.345589949651878;-52.38175419367115;Laranjeiras do Sul - PR
-17.88145484931653;-44.69574820179665;Lassance - MG
-6.551027816872698;-38.17804744212353;Lastro - PB
-27.20708985058167;-49.73328064798741;Laurentino - SC
-12.858320475510638;-38.33104018821592;Lauro de Freitas - BA
-28.38460700601286;-49.45271326727725;Lauro Muller - SC
-12.820539735712767;-46.39448822497097;Lavandeira - TO
-21.15023204768006;-51.03285133041267;Lavínia - SP
-21.26545451169067;-45.0392621815624;Lavras - MG
-6.778444523199684;-38.99501161491475;Lavras da Mangabeira - CE
-30.77226490527284;-54.153939489058;Lavras do Sul - RS
-22.520084541303596;-44.88881649100186;Lavrinhas - SP
-19.679480023452392;-45.041465509537204;Leandro Ferreira - MG
-26.858084862439203;-50.70299684704128;Lebon Régis - SC
-22.171928504186496;-47.33742898782736;Leme - SP
-17.07039544271727;-42.744451842277634;Leme do Prado - MG
-12.42066693938059;-41.33500279515052;Lençóis - BA
-22.67460871951161;-48.82515764638099;Lençóis Paulista - SP
-27.472215212096042;-49.257412838709044;Leoberto Leal - SC
-21.549129244333777;-42.64449068830661;Leopoldina - MG
-16.565656688685987;-48.89178015304788;Leopoldo de Bulhões - GO
-23.026844511816183;-50.711581193566374;Leópolis - PR
-27.54923205817563;-53.063766039495974;Liberato Salzano - RS
-22.016216856221263;-44.33354506727196;Liberdade - MG
-14.591448896740706;-42.46651913771834;Licínio de Almeida - BA
-24.091889431775083;-51.63943148222096;Lidianópolis - PR
-4.556860075922118;-44.46469467215749;Lima Campos - MA
-21.799850676609545;-43.887504441038985;Lima Duarte - MG
-22.59828359889214;-47.36344764673116;Limeira - SP
-19.407326878354365;-50.64801662113847;Limeira do Oeste - MG
-7.848778807117098;-35.4481786191524;Limoeiro - PE
-9.733422535641617;-36.4671397315774;Limoeiro de Anadia - AL
-1.8642482246126912;-49.46909923540535;Limoeiro do Ajuru - PA
-5.157008061694753;-38.046350549673704;Limoeiro do Norte - CE
-25.261339567790465;-53.557883515709754;Lindoeste - PR
-22.512985790157316;-46.65466243096116;Lindóia - SP
-27.034274526572297;-52.05030133043361;Lindóia do Sul - SC
-29.58305979010911;-51.219246971426706;Lindolfo Collor - RS
-29.459820899598398;-51.21541868025973;Linha Nova - RS
-19.382261829011902;-40.02869496642002;Linhares - ES
-21.64980546856834;-49.68311441454585;Lins - SP
-7.337658855324935;-36.92524470983377;Livramento - PB
-13.808863094434741;-42.00898914993875;Livramento de Nossa Senhora - BA
-9.525391499077042;-46.93866829919521;Lizarda - TO
-22.949118595690088;-53.07116335442679;Loanda - PR
-22.981788039827098;-51.987171757490756;Lobato - PR
-6.553630225006688;-35.428670997033926;Logradouro - PB
-23.514631144822772;-51.11047781473271;Londrina - PR
-15.856583212003025;-44.26965002503797;Lontra - MG
-27.189410291470193;-49.50743449530597;Lontras - SC
-22.793668740545076;-45.05990662785545;Lorena - SP
-7.22049444667433;-45.21928630941404;Loreto - MA
-20.948883301022978;-50.234015777775525;Lourdes - SP
-23.084349345714536;-46.93710681711091;Louveira - SP
-13.037898717253405;-56.16617112191882;Lucas do Rio Verde - MT
-21.644022628061006;-50.9915241269206;Lucélia - SP
-6.919321325771131;-34.90905371324295;Lucena - PB
-22.47320189769698;-49.54999665805598;Lucianópolis - SP
-11.007879856239473;-50.935662495389266;Luciára - MT
-6.103804147251989;-37.82428230172016;Lucrécia - RN
-21.552423023597466;-47.78195261735177;Luís Antônio - SP
-20.43663983056326;-42.074991327246785;Luisburgo - MG
-3.082461324629801;-41.48173665348252;Luís Correia - PI
-1.392948586971491;-45.891954905105024;Luís Domingues - MA
-12.200923202148017;-46.01516016511745;Luís Eduardo Magalhães - BA
-6.373550501607366;-38.40273718328793;Luís Gomes - RN
-16.19420863026098;-44.596185982342156;Luislândia - MG
-26.727566445752494;-48.89108959747207;Luiz Alves - SC
-24.348968118549937;-52.330987389515585;Luiziana - PR
-21.672311897589164;-50.350486532694006;Luiziânia - SP
-21.538517751537643;-44.923520091596714;Luminárias - MG
-24.080460064033016;-51.771351414289896;Lunardelli - PR
-22.427041074476413;-49.81680091532103;Lupércio - SP
-22.728185417688476;-51.66471176274786;Lupionópolis - PR
-22.325063794120474;-50.38516435341225;Lutécia - SP
-19.827577057202472;-45.679820921323504;Luz - MG
-27.090545523600213;-51.506196971517326;Luzerna - SC
-16.481797508084618;-47.99226728457407;Luziânia - GO
-3.607690241527509;-42.364308804792984;Luzilândia - PI
-6.206231959112714;-47.83039560450663;Luzinópolis - TO
-22.295007289030508;-41.97494003351405;Macaé - RJ
-5.927116980854662;-35.42861028933024;Macaíba - RN
-12.129824244348574;-40.26438212499904;Macajuba - BA
-29.066292467405795;-55.77508252558376;Maçambara - RS
-10.659751563901434;-37.59698852280857;Macambira - SE
0.5547500731323154;-50.70087605537046;Macapá - AP
-7.519118341914768;-35.45500155288392;Macaparana - PE
-15.55092521833963;-40.38276941869248;Macarani - BA
-22.486568441430027;-48.718449304086285;Macatuba - SP
-5.1944605551836025;-36.52506906241673;Macau - RN
-20.83769358681043;-49.97486586930507;Macaubal - SP
-13.17937070046455;-42.71068156053623;Macaúbas - BA
-20.09809519654108;-50.181780516140854;Macedônia - SP
-9.521199519639055;-35.71036100618089;Maceió - AL
-17.08506849982592;-40.72017552686339;Machacalis - MG
-27.5876377884804;-51.67375344124579;Machadinho - RS
-9.204168651347695;-62.01038863329509;Machadinho d 'Oeste - RO
-21.666560777258816;-45.920427985348034;Machado - MG
-7.704284127406776;-35.500420982614465;Machados - PE
-26.803695102669863;-51.35441232205647;Macieira - SC
-22.024927988768848;-42.27342720193103;Macuco - RJ
-9.27581018092565;-38.91264381081119;Macururé - BA
-4.8549914743774805;-39.51547772803556;Madalena - CE
-3.5661025677511313;-42.52932441788268;Madeiro - PI
-12.737876609196595;-38.62748031885816;Madre de Deus - BA
-21.485586131889022;-44.33289418963766;Madre de Deus de Minas - MG
-7.231613390530064;-37.41531954366284;Mãe d 'Água - PB
-1.9910270498042884;-47.512511948232266;Mãe do Rio - PA
-14.59147062048672;-41.65380260970122;Maetinga - BA
-26.20064750703243;-49.88991712204098;Mafra - SC
-0.8103191338209748;-47.63542535941734;Magalhães Barata - PA
-3.300544307786189;-42.18492000763609;Magalhães de Almeida - MA
-20.5965053945909;-50.23005148944096;Magda - SP
-22.612502163879622;-43.11357112345193;Magé - RJ
-15.697779635644835;-40.26725025110469;Maiquinique - BA
-11.730378812043744;-40.176836440823635;Mairi - BA
-23.50741779706964;-47.2296766264172;Mairinque - SP
-23.31732385186506;-46.56118125436642;Mairiporã - SP
-17.29903693685609;-49.458216832734536;Mairipotaba - GO
-27.431052972315676;-49.06228857712676;Major Gercino - SC
-9.541289814565541;-37.010136127969;Major Isidoro - AL
-6.4048445953674875;-38.31739306349198;Major Sales - RN
-26.481211092437167;-50.36208436392616;Major Vieira - SC
-17.84419913723298;-42.111519343696266;Malacacheta - MG
-14.250690954258717;-43.63859288198254;Malhada - BA
-14.3506840056208;-41.83572694305656;Malhada de Pedras - BA
-10.327914613857352;-36.94549457102801;Malhada dos Bois - SE
-10.67351144063719;-37.28852799054662;Malhador - SE
-25.886955441627958;-50.856224945932254;Mallet - PR
-6.882759090363035;-37.525487991611364;Malta - PB
-6.717072045847684;-35.15558088513454;Mamanguape - PB
-14.412392196391632;-46.06572146483543;Mambaí - GO
-24.35976147472935;-52.58692243800207;Mamborê - PR
-15.015971686734733;-42.95520983332732;Mamonas - MG
-29.262059249735447;-50.0023144959522;Mampituba - RS
-3.2915554928239477;-60.95836605590941;Manacapuru - AM
-7.725293287844424;-38.20561997789716;Manaíra - PB
-3.779217180730869;-60.697225011496535;Manaquiri - AM
-8.89365328907958;-37.54345622303657;Manari - PE
-2.6260557395855515;-60.25945224321956;Manaus - AM
-7.5032297377739825;-73.46777215021136;Mâncio Lima - AC
-23.278595965054397;-52.0557201428325;Mandaguaçu - PR
-23.48236311244117;-51.7069001011944;Mandaguari - PR
-25.842467891961668;-49.32218662466118;Mandirituba - PR
-23.04663009396045;-49.30354016777803;Manduri - SP
-26.094712113313207;-53.34511847338889;Manfrinópolis - PR
-14.648109501774401;-44.09346425039191;Manga - MG
-22.953742107508695;-44.04415918730135;Mangaratiba - RJ
-26.036703619815476;-52.20739939022537;Mangueirinha - PR
-20.195363652711535;-42.107225595303746;Manhuaçu - MG
-20.34784834037577;-41.93991627427947;Manhumirim - MG
-6.4597732209112015;-61.44650560491753;Manicoré - AM
-8.206530323379953;-44.007833586380016;Manoel Emídio - PI
-24.489360874224992;-51.640573766493944;Manoel Ribas - PR
-9.466937579259007;-69.91850245032208;Manoel Urbano - AC
-29.428287080047358;-55.557016587206434;Manoel Viana - RS
-14.060359394898489;-40.56000165234214;Manoel Vitorino - BA
-11.126404667798292;-44.108310248019556;Mansidão - BA
-18.685422766007445;-41.08075447005881;Mantena - MG
-18.8762420184964;-41.07194320942547;Mantenópolis - ES
-29.633799173218986;-50.209277964770244;Maquiné - RS
-2.4284188916642506;-65.0382807860234;Maraã - AM
-5.631526420265758;-50.01944987510518;Marabá - PA
-22.127423605166364;-52.055860668169004;Marabá Paulista - SP
-1.982096510103954;-45.992569512761655;Maracaçumé - MA
-22.65213666910447;-50.74566946121974;Maracaí - SP
-28.86403671505352;-49.45656004191032;Maracajá - SC
-21.552038519080835;-55.39647664409605;Maracaju - MS
-0.8158704006339268;-47.49677981781645;Maracanã - PA
-3.8806688873786452;-38.62859035701187;Maracanaú - CE
-13.497330183781747;-40.553096582444645;Maracás - BA
-8.951784969674938;-35.26887095832876;Maragogi - AL
-12.821404142790072;-38.938294899066726;Maragogipe - BA
-8.83540784436314;-35.760721855922846;Maraial - PE
-4.742067307789337;-45.568611984634046;Marajá do Sena - MA
-4.009457998172067;-38.81405590206389;Maranguape - CE
-2.4469277006445447;-45.98671437741511;Maranhãozinho - MA
-0.8418469399872918;-47.709253801213656;Marapanim - PA
-21.25466486078436;-49.137540531517;Marapoama - SP
-13.995296716348092;-49.39404282748587;Mara Rosa - GO
-29.548131012299436;-51.55026946252575;Maratá - RS
-21.10008324849993;-40.89283650948306;Marataízes - ES
-28.455262763845568;-52.268689695104015;Marau - RS
-14.151811038452395;-39.13464938481019;Maraú - BA
-9.239933542156633;-37.38068221642924;Maravilha - AL
-26.75982826927643;-53.19807248473579;Maravilha - SC
-19.50128023204197;-44.67156233388732;Maravilhas - MG
-6.747311688284974;-35.005877927622784;Marcação - PB
-10.886283665750357;-54.05320531523447;Marcelândia - MT
-27.4781322448749;-51.95151559850625;Marcelino Ramos - RS
-6.280421390176957;-38.15719669241286;Marcelino Vieira - RN
-13.141574073477354;-40.66525246114021;Marcionílio Souza - BA
-3.189384022011769;-40.26276780919144;Marco - CE
-7.437906463338187;-40.741627373567596;Marcolândia - PI
-7.07082666500731;-43.878900974426216;Marcos Parente - PI
-21.878066719002945;-43.01940894498726;Mar de Espanha - MG
-24.571832627994958;-54.13739178335552;Marechal Cândido Rondon - PR
-9.71563157020875;-35.90573081832909;Marechal Deodoro - AL
-20.431221748684187;-40.774045028002654;Marechal Floriano - ES
-9.11019381364696;-72.54788303320763;Marechal Thaumaturgo - AC
-26.81257274981985;-52.63080184967877;Marema - SC
-7.0385952645269265;-35.30620891095191;Mari - PB
-22.322903531982345;-45.31383940622384;Maria da Fé - MG
-23.582294033974865;-53.221678634580734;Maria Helena - PR
-23.530333452169316;-51.86774227369003;Marialva - PR
-20.329476765831313;-43.33201150385082;Mariana - MG
-30.313978394065675;-51.58389336989988;Mariana Pimentel - RS
-27.343138963871983;-52.169067481078365;Mariano Moro - RS
-9.787663540760617;-49.69984069609473;Marianópolis do Tocantins - TO
-21.77933525950728;-51.171903842699734;Mariápolis - SP
-9.559738025984824;-36.297642332879136;Maribondo - AL
-22.915549630560896;-42.81766591852974;Maricá - RJ
-18.49360084935468;-42.07556065665767;Marilac - MG
